Sample	Number Unstable Loci	Number Loci Called	Proportion Unstable Loci	MOSAIC classification	Cancer Type	MSI-PCR Result
TCGA-EL-A3ZT	1248	250136	0.00498928582850929	MSS	THCA	
TCGA-EL-A4JV	433	142850	0.00303115155757788	MSS	THCA	
TCGA-EL-A4JW	580	173138	0.00334992895840312	MSS	THCA	
TCGA-EL-A4JX	604	174005	0.00347116462170627	MSS	THCA	
TCGA-EL-A4JZ	491	152429	0.00322117182425916	MSS	THCA	
TCGA-EL-A4K0	575	168930	0.00340377671224768	MSS	THCA	
TCGA-EL-A4K1	493	162485	0.00303412622703634	MSS	THCA	
TCGA-EL-A4K2	684	183456	0.00372841444270016	MSS	THCA	
TCGA-EL-A4K4	662	181093	0.00365558028195458	MSS	THCA	
TCGA-EL-A4K6	610	180427	0.00338086871698803	MSS	THCA	
TCGA-EL-A4K7	900	212699	0.00423133160005454	MSS	THCA	
TCGA-EL-A4K9	836	203203	0.00411411248849673	MSS	THCA	
TCGA-EL-A4KD	663	179020	0.00370349681599821	MSS	THCA	
TCGA-EM-A1YC	653	195802	0.00333500168537604	MSS	THCA	
TCGA-EM-A1YE	544	182024	0.0029886168856854	MSS	THCA	
TCGA-EM-A3ST	559	159849	0.00349705034125956	MSS	THCA	
TCGA-ET-A25J	761	209249	0.00363681546865218	MSS	THCA	
TCGA-ET-A2MX	703	184742	0.00380530686037826	MSS	THCA	
TCGA-ET-A2N5	702	206932	0.00339241876558483	MSS	THCA	
TCGA-ET-A3DP	226	117614	0.00192153995272672	MSS	THCA	
TCGA-ET-A3DV	620	212218	0.0029215240931495	MSS	THCA	
TCGA-ET-A3DW	665	202319	0.00328688852752337	MSS	THCA	
TCGA-FY-A4B0	967	137193	0.0070484645718076	MSS	THCA	
TCGA-FY-A76V	789	209799	0.0037607424248924	MSS	THCA	
TCGA-KS-A41F	948	203522	0.00465797309381787	MSS	THCA	
TCGA-KS-A41I	701	191013	0.00366990728379744	MSS	THCA	
TCGA-KS-A41J	855	204883	0.00417311343547293	MSS	THCA	
TCGA-KS-A4I1	737	204232	0.00360864115319832	MSS	THCA	
TCGA-KS-A4I3	543	158122	0.00343405724693591	MSS	THCA	
TCGA-KS-A4I5	560	170303	0.00328825681285708	MSS	THCA	
TCGA-KS-A4I7	487	142766	0.00341117633049886	MSS	THCA	
TCGA-KS-A4I9	413	145037	0.00284754924605446	MSS	THCA	
TCGA-KS-A4IB	539	164495	0.0032766953402839	MSS	THCA	
TCGA-KS-A4ID	794	196711	0.00403637824015942	MSS	THCA	
TCGA-MK-A84Z	759	196135	0.00386978356744079	MSS	THCA	
TCGA-QD-A8IV	803	210334	0.00381773750320918	MSS	THCA	
